"","x"
"LH11",0.498988720174267
"LH12",0.519752550391309
"LH13",0.504673560687673
"LH14",0.449937135428508
"LH15",0.504481256346518
"LH16",0.492333217429985
"LH17",0.518040137117174
"LH18",0.506334763913468
"LH19",0.526512481968781
"LH110",0.477383970171125
"LH111",0.499921241972211
"LH112",0.547313048163347
"LH113",0.498583888361747
"LH114",0.462168819159288
"LH115",0.472780839417906
"LH116",0.507647158267512
"LH117",0.52228282876128
"LH118",0.469996815687877
"LH119",0.477972053099555
"LH120",0.562965979182752
"LH121",0.498314474034963
"LH122",0.513526938591759
"LH123",0.447536646239721
"LH124",0.483946820606721
"LH125",0.518450340342631
"LH126",0.471419594071137
"LH127",0.524011007222151
"LH128",0.515920955370449
"LH129",0.501842513573541
"LH130",0.512231810460308
"LH131",0.482359699041211
"LH132",0.499619026947617
"LH133",-0.00751396312557023
"LH134",-0.0219509191062147
"LH135",0.0248917794041828
"LH136",-0.000391305555925039
"LH137",-0.0130704163084055
"LH138",-0.0373477303808635
"LH139",0.00829746878598126
"LH140",0.0331455985971407
"LH141",-0.0171763593282588
"LH142",-0.00851019337367455
"LH143",-0.0210481266223121
"LH144",0.0269147542213859
"LH145",0.0200940096859015
"LH146",-0.057870487002823
"LH147",-0.0571586582063568
"LH148",-0.00262073459920348
"LH149",-0.0155304229739862
"LH150",-0.0683551622815644
"LH151",0.0115257451448836
"LH152",0.0828837541717846
"LH153",-0.0296358263121441
"LH154",0.0158214855555734
"LH155",-0.0105386246671423
"LH156",0.00148224422628404
"LH157",0.0399736246223509
"LH158",-0.0280200165678067
"LH159",0.0441786614196408
"LH160",-0.00517205803122363
"LH161",0.0525204871102201
"LH162",0.019447809699217
"LH163",0.00120958388083451
"LH164",-0.00399196816423532
"LH165",0.00205058727827989
"LH166",0.015530346576788
"LH167",-0.0130838674837755
"LH168",-0.000932510956162196
"LH169",-0.0999055716373929
"LH170",0.0406310030622837
"LH171",-0.07058627102507
"LH172",0.0749950625557102
"LH173",-0.104106077712817
"LH174",0.0392619660019417
"LH175",-0.0227641258338053
"LH176",0.0157573244688732
"LH177",0.0306493158024082
"LH178",-0.0472556896495375
"LH179",-0.0403052828517223
"LH180",-0.0280363367341693
"LH181",0.0381079280470173
"LH182",-0.0822782402107425
"LH183",0.0284661529763062
"LH184",0.0709605457166226
"LH185",-0.059520727315057
"LH186",-0.0109786127911297
"LH187",0.0474217995615912
"LH188",0.0552273903708644
"LH189",-0.0683244444360417
"LH190",0.0581379511505906
"LH191",0.0412357324226076
"LH192",0.0425156316900891
"LH193",0.0262327696550876
"LH194",0.0138682325982923
"LH195",0.0409213418492505
"LH196",-0.0159776625704428
"LH197",0.0397513881764305
"LH198",0.00514758136633875
"LH199",0.0331888759883549
"LH1100",0.0105613553032666
"LH1101",0.000960726624903535
"LH1102",0.0134665561605701
"LH1103",-0.031375683396832
"LH1104",0.0161676664277562
"LH1105",0.0346051062113185
"LH1106",0.00453534980113653
"LH1107",0.0107756244992944
"LH1108",0.0332309653612594
"LH1109",-0.0142007416883365
"LH1110",0.000590686757436116
"LH1111",0.00543677089895875
"LH1112",-0.0303698364454792
"LH1113",-0.0797832119673726
"LH1114",0.0409176639289422
"LH1115",0.0255884769278063
"LH1116",-0.0240975174872458
"LH1117",0.0225598985510006
"LH1118",-0.00668994625466229
"LH1119",-0.0121779260470677
"LH1120",-0.0296598830815304
"LH1121",0.00125738469551863
"LH1122",0.0158100571092089
"LH1123",-0.0202514042580298
"LH1124",-0.00203990700735044
"LH1125",0.025684495497198
"LH1126",-0.000724244394204644
"LH1127",0.0284498505403892
"LH1128",-0.0285606530078811
"LH1129",0.011810970331066
"LH1130",-0.0776984420833706
"LH1131",-0.0904893021595382
"LH1132",0.100452211635199
"LH1133",-0.0813588245741238
"LH1134",0.0242583608697293
"LH1135",0.0528832749871541
"LH1136",0.00252209565825053
"LH1137",-0.0709879128304194
"LH1138",0.0414269776033912
"LH1139",0.0143255685438143
"LH1140",9.1144479939278e-05
"LH1141",-0.0083411509236402
"LH1142",-0.0746698530884615
"LH1143",-0.0134854343796183
"LH1144",0.00591012250665263
"LH1145",0.111625624782462
"LH1146",-0.133702859798322
"LH1147",-0.0569227026745536
"LH1148",0.0698423047947608
"LH1149",-0.0475019561195741
"LH1150",0.0356395457291125
"LH1151",0.0162697279366939
"LH1152",0.0797114150867065
"LH1153",0.0346099709864811
"LH1154",-0.047482539248129
"LH1155",0.0427900447269522
"LH1156",0.0443546795168398
"LH1157",0.037409655038517
"LH1158",0.0104091944225188
"LH1159",0.031294667727185
"LH1160",0.00992285251842874
"LH1161",0.0218117931313533
"LH1162",-0.0311514531769131
"LH1163",0.0129497921452148
"LH1164",-0.0221743258700545
"LH1165",0.0181782694196132
"LH1166",-0.007437569933583
"LH1167",0.0108147618258796
"LH1168",0.0208192377390654
"LH1169",0.0149130110578752
"LH1170",-0.00515873834330135
"LH1171",-0.00552984242249358
"LH1172",0.0107219425000714
"LH1173",0.010455782505469
"LH1174",-0.0246123564903749
"LH1175",-0.0286369077439198
"LH1176",-0.0324378294101321
"LH1177",-0.000603575722395895
"LH1178",0.00328355552854676
"LH1179",0.00564178385946652
"LH1180",-0.0452406300278913
"LH1181",-0.014092965522837
"LH1182",-0.0305318121784048
"LH1183",0.0149863146384862
"LH1184",-0.0155261117195007
"LH1185",-0.0741604790367248
"LH1186",0.0185073915227336
"LH1187",-0.0139143180496795
"LH1188",-0.0286005615059043
"LH1189",-0.0080980311027069
"LH1190",-0.015690401112907
"LH1191",0.00668020058271608
"LH1192",-0.0131263659672848
"LH1193",0.000627792078429099
"LH1194",0.0104274132906425
"LH1195",0.0285369100446885
"LH1196",-0.0633060325832797
"LH1197",-0.0186069806595804
"LH1198",-0.00537222305925333
"LH1199",0.0390884106526172
"LH1200",-0.0122809710267891
"LH1201",0.00998177288789071
"LH1202",-0.0288723205232208
"LH1203",-0.00118651258476675
"LH1204",-0.0134463130445165
"LH1205",0.0165879413738495
"LH1206",0.00145174853523955
"LH1207",0.0582479602018125
"LH1208",0.00220262916017494
"LH1209",-0.0590728416063149
"LH1210",0.0646160261461046
"LH1211",0.0297710901089146
"LH1212",0.0173785537163138
"LH1213",-0.0501008161080009
"LH1214",-0.0317369989663561
"LH1215",-0.0442046039428025
"LH1216",0.00611319067441861
"LH1217",-0.0510031659757633
"LH1218",0.060155507930091
"LH1219",0.00137091871155613
"LH1220",-0.0186426971919001
"LH1221",0.007880734642082
"LH1222",0.0127657194132115
"LH1223",-0.0370589941581428
"LH1224",-0.0503504395614923
"LH1225",0.00235414725609325
"LH1226",0.0127605356686547
"LH1227",-0.0136487402035092
"LH1228",0.0278358157108747
"LH1229",-0.0141328617999974
"LH1230",-0.00859844065722597
"LH1231",0.0680399989829675
"LH1232",-0.0629986397179136
"LH1233",0.0165718971916598
"LH1234",0.0171865656457378
"LH1235",0.0162787891860724
"LH1236",-0.0404040428212262
"LH1237",0.0242379052009825
"LH1238",0.0253829699283083
"LH1239",0.0313870624753933
"LH1240",0.0257419144048743
"LH1241",0.0696639944961231
"LH1242",0.00356497052411296
"LH1243",-0.0109612528568531
"LH1244",0.037342139927499
"LH1245",0.0302395534664061
"LH1246",0.0431555101631922
"LH1247",0.0276687186095549
"LH1248",0.0626239705025382
"LH1249",-0.0174906291029096
"LH1250",0.00715082368492702
"LH1251",0.0174535650583286
"LH1252",-0.000824177127309255
"LH1253",-0.0168501423780868
"LH1254",0.00848854915997773
"LH1255",0.00656491560338121
"LH1256",0.0512300442029123
"LH1257",-0.0135490383373846
"LH1258",0.0314196361901388
"LH1259",0.00995938015406841
"LH1260",-0.00506724951043847
"LH1261",0.00642750196499912
"LH1262",-0.00483610937488519
"LH1263",-0.000435254606951206
"LH1264",-0.0140081799267529
"LH1265",0.0129560604841895
"LH1266",0.00250866553418096
"LH1267",-0.0154085819207966
"LH1268",0.0789021618611342
"LH1269",-0.00203702944280719
"LH1270",0.0214719896891933
"LH1271",-0.0122555287379084
"LH1272",0.0236555690741672
"LH1273",-0.0343193247487994
"LH1274",-0.0177934341726936
"LH1275",-0.0208392456872754
"LH1276",0.140831580447656
"LH1277",-0.0340256543408068
"LH1278",-0.00926921666099533
"LH1279",-0.0111532143446792
"LH1280",0.000649525418208993
"LH1281",0.0607895104338014
"LH1282",-0.00269963837623206
"LH1283",-0.00958027983039454
"LH1284",-0.00521694121454236
"LH1285",-0.00292991546025983
"LH1286",-0.000917939161787438
"LH1287",0.0162084258662226
"LH1288",-0.00795272776563133
"LH1289",0.0240523959835829
"LH1290",-0.0527980829391614
"LH1291",0.0664069997752098
"LH1292",-0.0225533608064132
"LH1293",-0.0120053097550364
"LH1294",0.0639680884172686
"LH1295",-0.0781109295952945
"LH1296",-0.0461104468936402
"LH1297",-0.0296212860236051
"LH1298",0.00799970661510271
"LH1299",0.00416396864175948
"LH1300",0.0193872546323175
"LH1301",-0.0165772997665347
"LH1302",-0.0273634863701284
"LH1303",-0.0501119046731525
"LH1304",0.017822348555705
"LH1305",-0.0383889957135519
"LH1306",0.00728381121230992
"LH1307",0.00913155078597931
"LH1308",0.0598181091471917
"LH1309",-0.00434858048807566
"LH1310",0.0181159226203589
"LH1311",-0.0703761865620436
"LH1312",-0.0386426375864478
"LH1313",0.0841620535088987
"LH1314",-0.00428822698220717
"LH1315",-0.0121356162281824
"LH1316",0.0207547715583668
"LH1317",-0.00341737063111359
"LH1318",0.00538733253542977
"LH1319",-0.0334897080744751
"LH1320",-0.0179532542020851
"LH1321",0.00949354041086263
"LH1322",0.00135760614933972
"LH1323",-0.0357876796938919
"LH1324",0.036428501329318
"LH1325",0.0154957372966467
"LH1326",-0.0203363969946387
"LH1327",-0.015975872841272
"LH1328",-0.0434440874950809
"LH1329",-0.0168811345436755
"LH1330",0.014747727953009
"LH1331",0.00109614733385403
"LH1332",-0.0560695147219758
"LH1333",0.0194700035131278
"LH1334",-0.0137067510674719
"LH1335",0.0233627610253752
"LH1336",-0.0231969069105398
"LH1337",0.0174356433178156
"LH1338",-0.0756226699170017
"LH1339",0.0230726169851024
"LH1340",-0.0213053325314538
"LH1341",0.00929130474735839
"LH1342",0.0277957751722097
"LH1343",0.0287485313269126
"LH1344",-0.0255017777566115
"LH1345",-0.0672963451354966
"LH1346",-0.0203170807401595
"LH1347",-0.0137561360165263
"LH1348",-0.0155507109300473
"LH1349",-0.0281784681623164
"LH1350",-0.0279220461562442
"LH1351",-0.00677993459335837
"LH1352",-0.012709351429084
"LH1353",-0.00165145353476199
"LH1354",0.000679782015805791
"LH1355",0.0370029651132866
"LH1356",-0.0614701522872977
"LH1357",0.0597063148652319
"LH1358",-0.0557693925492661
"LH1359",0.0599553695247118
"LH1360",0.013540090382669
"LH1361",-0.0151373560236423
"LH1362",-0.03746798990232
"LH1363",-0.0506697380709296
"LH1364",0.0844371221639447
"LH1365",0.0138804388640948
"LH1366",-0.0483005183711031
"LH1367",0.00476277510031222
"LH1368",0.0163167086519251
"LH1369",-0.0213777532157343
"LH1370",0.0387257342898167
"LH1371",-0.0398939666661927
"LH1372",0.0765767657739566
"LH1373",-0.0331097922244947
"LH1374",-0.00891636288614395
"LH1375",0.000958347044652704
"LH1376",-0.00760833293382567
"LH1377",0.00145889646271113
"LH1378",0.0210584069165944
"LH1379",-0.0164800031972281
"LH1380",-0.0168700104281203
"LH1381",0.00196947743462611
"LH1382",-0.0105058356381156
"LH1383",-0.0267295447214278
"LH1384",-0.00503111336918016
"LH1385",-0.00123681369609206
"LH1386",0.00643467545138715
"LH1387",0.00864114928125203
"LH1388",-0.0174796634527913
"LH1389",0.0161077409222273
"LH1390",-0.010407594824302
"LH1391",0.0417380269150139
"LH1392",0.046295918556642
"LH1393",-0.0122800997864725
"LH1394",-0.00792239746354661
"LH1395",0.00474896948924351
"LH1396",-0.0334751081162455
"LH1397",0.00403566201916752
"LH1398",0.0235502474091995
"LH1399",-0.0188572180087669
"LH1400",-0.0161189347617846
"LH1401",-0.0333613920582068
"LH1402",0.00910972095484323
"LH1403",0.0339962953703871
"LH1404",0.0601728432451522
"LH1405",0.00196085125913138
"LH1406",-0.00324716292600717
"LH1407",0.014169421144969
"LH1408",-0.0399497081904224
"LH1409",0.0162200953683418
"LH1410",-0.000197222236558873
"LH1411",0.000634692975597717
"LH1412",0.0106344557063174
"LH1413",0.0195819059037281
"LH1414",-0.0159697052365184
"LH1415",-0.0133124523390339
"LH1416",0.00278795859313897
"LH1417",-0.013985747967296
"LH1418",0.0232192595072229
"LH1419",-0.00320256267158617
"LH1420",-0.0601593895053321
"LH1421",-0.0569579755292171
"LH1422",-0.0181399372409692
"LH1423",0.0212150728204716
"LH1424",0.0284031817441965
"LH1425",-0.00488363065583521
"LH1426",-0.0352015415772661
"LH1427",-0.0472879352827746
"LH1428",0.0389644570850328
"LH1429",0.0188690941874796
"LH1430",0.0105793234040986
